Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
K.1.g.17.,K      1 g     17 ,1,The booke of Common praier noted. ([By] John Merbecke.) ...,"Merbecke, John,",1550,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W271048P,,2
K.1.g.3.,K      1 g      3 ,1,Practica Musice F. Gafori Laudensis. [With musical notes...,"Gaffurius, Franchinus,",1496,0,   ,RC3,Probably out of Copyright,Standard Access,Music,,,2
Hirsch II.713.,HirschII    713 ,1,Le Musiche di Iacopo Peri ... sopra l'Euridice del Sig. ...,"Peri, Jacopo,",1600,0,   ,RC3,Probably out of Copyright,Standard Access,Music,,,2
Hirsch I.594.,HirschI    594 ,1,Musica getutscht vnd auszgezoge? durch Sebastianu? Virdu...,"Virdung, Sebastian.",1511,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W274667P,,2
Hirsch I.546.,HirschI    546 ,1,Spiegel der Orgelmacher vn? Organisten allen stiffen vn?...,"Schlick, Arnolt,",1511,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W243902P,,2
e.5.w.(1.),e      5 w(      1 ),1,Suits of Lessons for the Harpsicord or Spinnett ... Seco...,"Sheeles, John.",1730,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W253189P,,2
R.M.26.g.4.(33.),RM     26 g      4 (     33 ),1,"Fire, fire away. Song of Ringgold's Artillerists. Music com","Turner, Joseph W.",1846,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
R.M.26.d.7,RM     26 d      7 ,1,"Royal Album pour Saxophones par Ali-Ben-Sou-Alle, etc.",Ali Ben Sou Alle.,1865,0,,RC3,Probably out of Copyright,Standard Access,Music,09W07554P,,2
K.8.i.2.,K      8 i      2 ,1,"Libro P[rim]o di Chitarra Spagnola, etc.","Bartolotti, Angelo Michele, active 1640-1669.",1640,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
R.M.26.a.5.(3.),RM     26 a      5 (      3 ),1,No. 1 of Mozart's Grand Symphonies arranged as Sestettos...,"Mozart, Wolfgang Amadeus,",1805,0,,RC3,Probably out of Copyright,Standard Access,Music,5W156953P,,2
R.M.26.a.3.(11.),RM     26 a      3 (     11 ),1,xii. Sonatas or Solos [Op. 1] for a German Flute with a ...,"Weideman, Carl Friedrich,",1737,0,,RC3,Probably out of Copyright,Standard Access,Music,4W128215P,,2
R.M.26.a.3.(4.),RM     26 a      3 (      4 ),1,"Three Solos or Sonatas, for a Tenor and Bass, etc. [Parts.]","Kotzwara, Franz,",1790,0,,RC3,Probably out of Copyright,Standard Access,Music,6W181808P,,2
R.M.26.a.1.(3.),RM     26 a      1 (      3 ),1,"Six Trios, Three for a Violin, Tenor&Violoncello and Thr...","Noferi, Giovanni Battista.",1777,0,,RC3,Probably out of Copyright,Standard Access,Music,4W108948P,,2
R.M.25.i.7.(6.),RM     25 i      7 (      6 ),1,"Souvenir The_a_tral, Fantaisie ... a_ quatre mains pour ...","Czerny, Carl,",1832,0,,RC3,Probably out of Copyright,Standard Access,Music,4W125631P,,2
MUS/LOA/109.C6,MUS/LOA/    109 C      6 ,1,Twelve Solos for the Violin with a Thorough Bass for the...,"Corelli, Arcangelo,",1800,0,,RC3,Probably out of Copyright,Standard Access,Music,6W200371P,,2
MUS/ADD/45942,MUS/ADD/  45942 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RC3,Unknown,Standard Access,Music,,,2
K.3.f.6.,K      3 f      6 ,1,Il Primo Libro de Motetti a Cinque Voci. ... Nouamente s...,"Ruffo, Vincenzo,",1542,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W264488P,,2
K.4.e.1.,K      4 e      1 ,1,Giardino Nouo Bellissimo di Varii Fiori Musicali Scielti...,"Borchgrevinck, Melchior,",1605,0,   ,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.4.e.2.,K      4 e      2 ,1,Giardino Novo Bellissimo di Varii Fiori Musicali scielti...,"Borchgrevinck, Melchior,",1606,0,   ,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.4.i.13.,K      4 i     13 ,1,"Di Gio. Maria Trabaci ... Il Secondo Libro de Ricercate,...","Trabaci, Giovanni Maria,",1615,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W263696P,,2
MUS/ADD/54733,MUS/ADD/  54733 ,4,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RC3,Unknown,Standard Access,Music,,,2
K.8.h.30.,K      8 h     30 ,1,Lilia Convallium Beatae Mariae Virginis. Libro terzo. De...,"Puliti, Gabriello.",1620,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W287036P,,2
K.8.h.28.,K      8 h     28 ,1,"Sacri Accenti. Libro quarto delli concerti a? vna voce, ...","Puliti, Gabriello.",1620,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W287036P,,2
K.8.h.17.,K      8 h     17 ,1,Scherzi Musicali ... Raccolti da G. C. Monteverde suo Fr...,"Monteverdi, Claudio,",1628,0,   ,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.8.h.14.,K      8 h     14 ,1,Le nuove Musiche di Giulio Caccini detto Romano ... Noua...,"Caccini, Giulio,",1602,0,   ,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.8.h.12.,K      8 h     12 ,1,Poematia et Carmina Composita a? Maff�o Barberino olim S...,"Kapsperger, Giovanni Girolamo,",1624,0,   ,RC3,Probably out of Copyright,Standard Access,Music,6W232646P,,2
K.8.d.14.(3.),K      8 d     14 (      3 ),1,Dialoghi Concerti Sinfonie e Canzoni da cantarsi con due...,"Banchieri, Adriano,",1625,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W269018P,,2
K.8.c.9.,K      8 c      9 ,1,Musica getutscht vnd auszgezoge? durch Sebastianu? Virdu...,"Virdung, Sebastian.",1511,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W274667P,,2
K.8.a.15,K      8 a     15 ,1,"Pseaumes de David, mis en Rhythme Francoise par Clement ...",,1560,0,   ,RC3,Probably out of Copyright,Standard Access,Music,7W294386P,,2
K.7.f.3.,K      7 f      3 ,1,Nuoue Musiche e Nuoua Maniera di scriuerle. Con due Arie...,"Caccini, Giulio,",1614,0,   ,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.7.e.4,K      7 e      4 ,1,"The Monthly Mask of Vocal Music; or, the New-est songs m...",,1702,0,   ,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.6.a.2.(1.),K      6 a      2 (      1 ),1,Il Primo libro de madrigali a cinque uoci ... Nouamente ...,"Monteverdi, Claudio,",1621,0,   ,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.5.b.15,K      5 b     15 ,1,"Joyful Cuckoldom, or the Love of Gentlemen and Gentlewom...",,1671,0,   ,RC3,Probably out of Copyright,Standard Access,Music,6W239887P,,2
K.4.i.22.,K      4 i     22 ,1,"Six Cantatas for a Voice with a Through Bass, two of whi...","Purcell, Daniel,",1713,0,   ,RC3,Probably out of Copyright,Standard Access,Music,6W226445P,,2
Mad.Soc.21.(10.),MadSoc     21 (     10 ),1,Queen Mary's Lamentation. [Song.] Sung by Sig. Tenducci at,"Giordani, Tommaso, ca.1733-1806.",1782,0,-,RC3,Probably out of Copyright,Standard Access,Music,09W09610P,,2
K.10.a.31.(8.),K     10 a     31 (      8 ),1,Ouverture aux He?brides (Fingals Ho?hle) ... arrange?e p,"Mendelssohn-Bartholdy, Felix, 1809-1847",1835,0,,RC3,Probably out of Copyright,Standard Access,Music,08W05360P,,2
K.10.a.30,K     10 a     30 ,1,"Clavir Ubung bestehend in Præludien, Allemanden, Courant...","Bach, Johann Sebastian,",1727,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.10.a.28.,K     10 a     28 ,1,Sechs Sonaten fu_rs Clavier mit vera_nderten Reprisen.,"Bach, Carl Philipp Emanuel,",1760,0,,RC3,Probably out of Copyright,Standard Access,Music,5W135630P,,2
K.10.a.28.,K     10 a     28 ,1,Sechs Sonaten fu_rs Clavier mit vera_nderten Reprisen.,"Bach, Carl Philipp Emanuel, 1714-1788",1760,0,-,RC3,Probably out of Copyright,Standard Access,Music,12W65600P,,2
K.10.a.17.(2.),K     10 a     17 (      2 ),1,Sonates pour le clavecin qui peuvent se jouer avec l'accomp,"Mozart, Wolfgang Amadeus, 1756-1791.",1764,0,-,RC3,Probably out of Copyright,Standard Access,Music,11W40449P,,2
K.10.a.9,K     10 a      9 ,1,Le Parangon des Chansons. Contenant plusieurs nouuelles & d,,1538,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.10.a.5.,K     10 a      5 ,1,Poema Harmonico compuesto de Varias Cifras por el Temple...,"Guerau, Francisco.",1694,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.10.a.2,K     10 a      2 ,1,Dritter Theil der Clavir V_bung bestehend in verschieden...,"Bach, Johann Sebastian,",1740,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.10.a.1,K     10 a      1 ,1,"Clavir Ubung bestehend in Præludien, Allemanden, Courant...","Bach, Johann Sebastian,",1731,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.9.c.10.,K      9 c     10 ,1,Francisci Suriani ... Missarum liber primus.,"Soriano, Francesco, 1548 or 9-1621.",1609,0,-,RC3,Probably out of Copyright,Standard Access,Music,10W19228P,,2
K.9.b.1.,K      9 b      1 ,1,"Patrocinium Musices. Orlandi de Lasso ... Cantionum, quas M","Lassus, Orlande de, 1532-1594.",1573,0,,RC3,Probably out of Copyright,Standard Access,Music,08W01082P,,2
K.9.a.18.,K      9 a     18 ,1,"Songes of sundrie kindes: first, Aires to be sung to the...","Greaves, Thomas,",1604,0,,RC3,Probably out of Copyright,Standard Access,Music,5W155404P,,2
K.9.a.3.,K      9 a      3 ,1,[Ioannis Petri Aloysii Praenestini ... Hymni totius anni...,"Palestrina, Giovanni Pierluigi da, 1525?-1594.",1589,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.8.k.19.,K      8 k     19 ,1,"Comical songs, and songs of humour, as also two part songs,",,1709,0,-,RC3,Probably out of Copyright,Standard Access,Music,12W70699P,,2
K.8.k.7.,K      8 k      7 ,1,The Art of Dancing explained by Reading and Figures ... In,"Tomlinson, Kellom.",1735,0,-,RC3,Probably out of Copyright,Standard Access,Music,11W35673P,,2
K.8.k.7.,K      8 k      7 ,1,The Art of Dancing explained by Reading and Figures ... In,"Tomlinson, Kellom.",1735,1735,,RC3,Probably out of Copyright,Standard Access,Music,10W16688P,,2
K.8.i.15.,K      8 i     15 ,1,"Scelta di Canzonette Italiane de piu autori, etc.","Pignani, Girolamo.",1679,0,,RC3,Probably out of Copyright,Standard Access,Music,07W12976P,,2
K.8.i.4.(9.),K      8 i      4 (      9 ),1,Tiers livre contenant xxx nouvelles chansons a deux ou a tr,"Susato, Tielman, fl. 1529-1561.",1552,0,-,RC3,Probably out of Copyright,Standard Access,Music,11W49183P,,2
K.10.a.31.(2.),K     10 a     31 (      2 ),1,vi varierte Chora_le fu_r die Orgel [B. G. Jahrg. xxv] f...,"Bach, Johann Sebastian,",1835,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.10.a.39,K     10 a     39 ,1,"J. S. Bach's vierstimmige Choralgesa_nge, gesammlet von ...","Bach, Johann Sebastian,",1765,0,,RC3,Probably out of Copyright,Standard Access,Music,5W137129P,,2
Mad.Soc.19.(3.),MadSoc     19 (      3 ),1,"Danby's Third Book of Catches, Canons and Glees, for Three,","Danby, John.",1796,1790,,RC3,Probably out of Copyright,Standard Access,Music,09W08897P,,2
K.10.a.41,K     10 a     41 ,1,Clavier Ubung bestehend in einer Aria mit verschiedenen ...,"Bach, Johann Sebastian,",1742,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.11.e.8.,K     11 e      8 ,1,The Pleasant Companion: or new lessons and instructions ...,"Greeting, Thomas.",1678,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.11.e.2.(12.),K     11 e      2 (     12 ),1,Liure premier co_tena_t xxxi. pseaulmes de David traduic...,"Certon, Pierre,",1545,0,,RC3,Probably out of Copyright,Standard Access,Music,6W185219P,,2
K.11.d.15.(2.),K     11 d     15 (      2 ),1,The Most celebrated Aires & Duets in the Opera of Pyrrhus [,,1709,0,-,RC3,Probably out of Copyright,Standard Access,Music,10W27563P,,2
K.11.d.15.(1.),K     11 d     15 (      1 ),1,A Solo for a Flute and a Bass. [C major. Parts.] In: Son...,"Courteville, Raphael,",1705,0,,RC3,Probably out of Copyright,Standard Access,Music,5W144171P,,2
K.11.d.13.,K     11 d     13 ,2,Manon Lescaut. Dramma lirico in quattro atti ... Opera comp,"Puccini, Giacomo, 1858-1924.",1904,0,-,RC3,Possibly out of Copyright,Standard Access,Music,11W35898P,,2
K.11.d.13.,K     11 d     13 ,2,Manon Lescaut. Dramma lirico in quattro atti ... Opera comp,"Puccini, Giacomo, 1858-1924.",1904,0,-,RC3,Possibly out of Copyright,Standard Access,Music,11W35998P,,2
K.10.c.12.(9.),K     10 c     12 (      9 ),1,Davidsbu_ndlerta_nze fu_r das Pianoforte ... Opus 6.,"Florestan und Eusebius,",1837,0,,RC3,Probably out of Copyright,Standard Access,Music,5W165172P,,2
K.10.c.12.(9.),K     10 c     12 (      9 ),1,Davidsbu_ndlerta_nze fu_r das Pianoforte ... Opus 6.,"Florestan und Eusebius, pseud.",1837,0,-,RC3,Probably out of Copyright,Standard Access,Music,10W15522P,,2
K.10.c.12.(3.),K     10 c     12 (      3 ),1,Concert sans Orchestre pour le Piano-Forte ... Oeuvre 14.,"Schumann, Robert, 1810-1856",1836,0,-,RC3,Probably out of Copyright,Standard Access,Music,09W10297P,,2
K.10.c.12.(1.),K     10 c     12 (      1 ),1,Pianoforte-Sonate. Clara zugeignet von Florestan und Eusebi,"Florestan und Eusebius, pseud.",1835,0,,RC3,Probably out of Copyright,Standard Access,Music,08W05778P,,2
K.10.b.28,K     10 b     28 ,1,Musicalisches Opfer Sr. Kœniglichen Majestæt in Preussen...,"Bach, Johann Sebastian,",1747,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.10.b.21.,K     10 b     21 ,1,"Albion and Albanius: an Opera. Or, Representation in Musick","Grabu, Louis.",1687,0,-,RC3,Probably out of Copyright,Standard Access,Music,09W12766P,,2
K.10.b.13.,K     10 b     13 ,1,The Musical Entertainer. Engrav'd by G. Bickham junr. Vol.,"Bickham, George.",1737,0,,RC3,Probably out of Copyright,Standard Access,Music,09W07270P,,2
K.10.b.1.(15.),K     10 b      1 (     15 ),1,"Missa Quatuor Vocum ad Imitationem Moduli, Iager, etc.","Lasso, Orlando di,",1687,0,,RC3,Probably out of Copyright,Standard Access,Music,4W120149P,,2
K.10.b.1.(13.),K     10 b      1 (     13 ),1,"Missa Quatuor Vocibus, ad Imitationem Moduli, Non recuso...","Cathala, Jean.",1680,0,,RC3,Probably out of Copyright,Standard Access,Music,4W123454P,,2
K.10.a.42,K     10 a     42 ,1,Dritter Theil der Clavir V_bung bestehend in verschieden...,"Bach, Johann Sebastian,",1740,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
K.10.a.42,K     10 a     42 ,1,Dritter Theil der Clavir V?bung bestehend in verschiedenen,"Bach, Johann Sebastian, 1685-1750.",1740,0,,RC3,Probably out of Copyright,Standard Access,Music,08W05167P,,2
K.2.d.20.,K      2 d     20 ,1,"An Easy Introduction to Dancing: or, the Movements in the M","Bickham, George.",1755,0,,RC3,Probably out of Copyright,Standard Access,Music,08W01271P,,2
K.2.d.6.,K      2 d      6 ,1,"The Fift Set of Bookes, wherein are Songs full of Spirit an","East, Michael, d.1648.",1618,0,-,RC3,Probably out of Copyright,Standard Access,Music,09W09820P,,2
R.M.20.e.6*,RM     20 e      6 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
VOC/1956/ARNOLD,VOC/   1956 /ARNOLD,1,Lola : Lola's Theme from the film Trapeze.,"Arnold, Malcolm.",1956,0,,RCX,Probably in Copyright,Restricted,Music,,,2
B.93.a.*,B     93 a*,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
VOC/1971/GALEA,VOC/   1971 /GALEA,1,Savin' all my love for you,NO AUTHOR ENTERED,1971,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1970/DOUGLAS*,VOC/   1970 /DOUGLAS*,1,More than ever now,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
VOC/1970/DOUGLAS,VOC/   1970 /DOUGLAS,1,More than Ever Now :,"Douglas, Johnny.",1970,0,,RCX,Probably in Copyright,Restricted,Music,,Partial,2
VOC/1970/DOUGLAS,VOC/   1970 /DOUGLAS,1,More than Ever Now : From the Film The Railway Children.,"Douglas, Johnny.",1970,0,,RCX,Probably in Copyright,Restricted,Music,,Partial,2
VOC/1968/TENNANT,VOC/   1968 /TENNANT,1,'Cept Me /,"Tennant, Paul,",1968,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1966/BEHAN,VOC/   1966 /BEHAN,1,Would You Live on Women's Earnings? : From The Hostage.,"Behan, Brendan.",1966,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1965/NEWMAN,VOC/   1965 /NEWMAN,1,I've Been Wrong Before.,"Newman, Randy.",1965,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1954/WALKER,VOC/   1954 /WALKER,1,Oh Gentle Shepherd.,"Walker, Cindy.",1954,0,,RCX,Probably in Copyright,Restricted,Music,,Partial,2
VOC/1929/TOURS,VOC/   1929 /TOURS,1,Love's first word them song of the film Madame Pompadour.,"Tours, Frank E.,",1929,0,,RCX,Probably in Copyright,Restricted,Music,,Full,2
VOC/1949/ALBERT,VOC/   1949 /ALBERT,1,Lavender Coffin.,"Albert, Shirley.",1949,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1944/MARCHISIO,VOC/   1944 /MARCHISIO,1,Amarras :,"Marchisio, Carlos.",1944,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1938/BLAKE,VOC/   1938 /BLAKE,1,The Palais Stroll / New dance devised by Alec Hooper ; Word,"Blake, R. (Ronnie)",1938,0,,RCX,Probably in Copyright,Restricted,Music,,Full,2
VOC/1936/YON,VOC/   1936 /YON,1,'Twas in the moon of winter-time : Jesous Ahatonhia : Chris,"Yon, Pietro A., 1886-1943.",1936,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1936/WILLIAMS,VOC/   1936 /WILLIAMS,1,Gwynfyd :,"Williams, Meirion.",1936,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1936/SEYMOUR,VOC/   1936 /SEYMOUR,1,A Dirge for Ryno :,"Seymour, J L.",1936,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1932/STEININGER,VOC/   1932 /STEININGER,1,Ever since I kissed her on the Volga.,"Steininger, F.",1932,0,,RCX,Probably in Copyright,Restricted,Music,,Full,2
VOC/1932/LE CLERQ,VOC/   1932 /LECLERQ,1,"Up the""Apples and Pears"".","Le Clerq, A.",1932,0,,RCX,Probably in Copyright,Restricted,Music,,Full,2
B.93.c.*,B     93 c*,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
B252*,B    252 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
B.252.a.*,B    252 a*,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
C.9.*,C      9 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/53723*,MUS/ADD/  53723 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/24665*,MUS/ADD/  24665 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/18939*,MUS/ADD/  18939 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/18938*,MUS/ADD/  18938 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/18937*,MUS/ADD/  18937 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/18936*,MUS/ADD/  18936 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/17805*,MUS/ADD/  17805 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/17804*,MUS/ADD/  17804 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/17803*,MUS/ADD/  17803 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/17802*,MUS/ADD/  17802 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MUS/ADD/17799*,MUS/ADD/  17799 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
MS.Mus.1742*,MSMus   1742 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
K1e1*,K      1 e      1 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
D195h*,D    195 h*,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
D195d*,D    195 d*,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
D195c*,D    195 c*,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
D195*,D    195 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,   ,RCX,Unknown,Restricted,Music,,,2
VOC/1931/SCHLOSS,VOC/   1931 /SCHLOSS,1,Bells of Noe_l : Arr. for S.A.B.,"Schloss, M.",1931,0,,RCX,Probably in Copyright,Restricted,Music,,Full,2
K.2.d.5.,K      2 d      5 ,1,"The Third Set of Bookes: Wherein are Pastorals, Anthemes...","East, Michael,",1610,0,,RC3,Probably out of Copyright,Standard Access,Music,,,2
R.M.20.f.8*,RM     20 f      8 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20g3*,RM     20 g      3 *,1,No Title Entered,No Author Entered,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.g.2*,RM     20 g      2 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.g.1*,RM     20 g      1 *,1,NO TITLE ENTERED,HANDEL- FOR DIGITISATION,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.13*,RM     20 f     13 *,1,NO TITLE ENTERED,HANDEL- FOR DIGITISATION,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.12*,RM     20 f     12 *,1,NO TITLE ENTERED,HANDEL- FOR DIGITISATION,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.11*,RM     20 f     11 *,1,NO TITLE ENTERED,HANDEL- FOR DIGITISATION,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.10*,RM     20 f     10 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.9*,RM     20 f      9 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.7*,RM     20 f      7 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
VOC/1929/MCHUGH,VOC/   1929 /MCHUGH,1,Hottentot Tot.,"McHugh, Jimmy,",1929,0,,RCX,Probably in Copyright,Restricted,Music,,,2
R.M.20.f.6*,RM     20 f      6 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.5*,RM     20 f      5 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.3*,RM     20 f      3 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.1*,RM     20 f      1 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.f.1*,RM     20 f      1 *,1,No Title Entered,No Author Entered,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.e.11*,RM     20 e     11 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.e.10*,RM     20 e     10 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.e.8*,RM     20 e      8 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.g.3*,RM     20 g      3 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.g.4*,RM     20 g      4 *,1,NO TITLE ENTERED,HANDEL- FOR DIGITISATION,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.g.5*,RM     20 g      5 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.g.6*,RM     20 g      6 *,1,NO TITLE ENTERED,HANDEL- FOR DIGITISATION,0,0,,RCX,Unknown,Restricted,Music,,,2
VOC/1929/EARLE,VOC/   1929 /EARLE,1,Rum-tum-tum.,"Earle, R.",1929,0,,RCX,Probably in Copyright,Restricted,Music,,Full,2
VOC/1927/WARD,VOC/   1927 /WARD,1,Naughty Man / S Ward ; D Redman ; C Dixon.,"Ward, S.",1927,0,,RCX,Probably in Copyright,Restricted,Music,,,2
VOC/1924/VEULLE,VOC/   1924 /VEULLE,1,No Title Entered,No Author Entered,0,0,,RCX,Unknown,Restricted,Music,,Unknown,2
R.M.20.h.7.*,RM     20 h      7 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.h.7.*,RM     20 h      7 *,1,No Title Entered,No Author Entered,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.h.6.*,RM     20 h      6 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.h.5.*,RM     20 h      5 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.h.3.*,RM     20 h      3 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
R.M.20.h.2*,RM     20 h      2 *,1,NO TITLE ENTERED,NO AUTHOR ENTERED,0,0,,RCX,Unknown,Restricted,Music,,,2
