Shelfmark,NormalizedShelfmark,Request Count,Title,Author,Pub Year,Periodical Date,Vol,Read Cat,Copyright Status,Access,Collection,IMPS Order ID,Digitisation Status,Digitisation Priority
C.145.a.5.,C    145 A      5 ,2,"New and Rare Inventions of Water-Works, shewing the easiest","CAUS, Isaac de.",1659,1659,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W40101P,Partial,3
C.145.a.5.,C    145 A      5 ,2,"New and Rare Inventions of Water-Works, shewing the easiest","CAUS, Isaac de.",1659,1659,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W40101P,Unknown,3
C.145.a.5.,C    145 A      5 ,2,"New and Rare Inventions of Water-Works, shewing the easiest","CAUS, Isaac de.",1659,1659,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W40328P,Partial,3
191.d.12.,    191 D     12 ,2,[The] Antiquities of Warwickshire illustrated; from records,"DUGDALE, William, Sir.",1656,1656,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W19145P,Partial,3
191.d.12.,    191 D     12 ,2,[The] Antiquities of Warwickshire illustrated; from records,"DUGDALE, William, Sir.",1656,1656,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W19145P,Unknown,3
C.145.a.5.,C    145 A      5 ,2,"New and Rare Inventions of Water-Works, shewing the easiest","CAUS, Isaac de.",1659,1659,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W40328P,Unknown,3
Cup.405.i.14.,CUP    405 I     14 ,2,"A soliloquy of the soule: or, A pillar of thoughts. With...","Baker, Richard,",1641,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,14M02660P,,3
C.55.i.1.,C     55 I      1 ,2,"[A collection of views, cuttings from newspapers and magazi",British Museum.,1755,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,3
IC.41148.,IC  41148 ,2,[Cy commence Ouide de Salmone_n son liure jntitule Metamor,"Ovid, 43 B.C.-17 or 18 A.D.",1493,1493,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W10551P,Partial,3
IC.41148.,IC  41148 ,2,[Cy commence Ouide de Salmone_n son liure jntitule Metamor,"Ovid, 43 B.C.-17 or 18 A.D.",1493,1493,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W10551P,Unknown,3
224.a.11.,    224 A     11 ,3,"A Theatre, wherein be represented as wel the miseries & cal","NOOT, Jan Baptista van der.",1569,1569,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W15431P,Partial,3
Cup.400.a.33.,CUP    400 A     33 ,2,"The Water-Babies: a fairy tale for a Land-Baby, etc.","Kingsley, Charles,",1863,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W163532P,Partial,3
457.f.12.,    457 F     12 ,2,"Atlas Japannensis, being remarkable addresses by way of ...","MONTANUS, Arnoldus.",1670,0,   ,RR1,Probably out of Copyright,Standard Access,Rare Books,6W232317P,,3
C.145.f.10.,C    145 F     10 ,2,"An almanacke, or annuall calender, with a prognosticatio...",,1585,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,3
455.a.21-23.,    455 A     21 -     23 ,2,An Account of the Voyages undertaken by the order of his...,"Hawkesworth, John,",1773,0,   ,RR1,Probably out of Copyright,Standard Access,Rare Books,,,3
C.116.bb.5.,C    116 BB      5 ,2,The Revolt of Islam. A poem in twelve cantos.,"Shelley, Percy Bysshe, 1792-1822",1817,1817,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W10741P,,3
C.70.b.16.,C     70 B     16 ,2,Calligraphotechnia or the Art of faire writing sett forth a,"GETHING, Richard.",1619,1619,,RR1,Probably out of Copyright,Standard Access,Rare Books,13P34430P,Unknown,3
C.70.b.16.,C     70 B     16 ,2,Calligraphotechnia or the Art of faire writing sett forth a,"GETHING, Richard.",1619,1619,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W55284P,Unknown,3
C.116.bb.5.,C    116 BB      5 ,2,The Revolt of Islam. A poem in twelve cantos.,"Shelley, Percy Bysshe, 1792-1822",1817,1817,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,3
G.11591.,G  11591 ,2,"Here begynneth the boke of Iohann Bochas, discryuing the fa","Boccaccio, Giovanni, 1313-1375",1527,1527,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W02706P,,3
G.11591.,G  11591 ,2,"Here begynneth the boke of Iohann Bochas, discryuing the fa","Boccaccio, Giovanni, 1313-1375",1527,1527,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W12313P,,3
C.19.f.7.,C     19 F      7 ,3,Vergilius. [Edited by A. P. Manutius.] on vellum.,Virgil.,1501,1501,,RR3,Probably out of Copyright,Standard Access,Rare Books,12W57446P,Unknown,3
C.19.f.7.,C     19 F      7 ,3,Vergilius. [Edited by A. P. Manutius.] on vellum.,Virgil.,1501,1501,,RR3,Probably out of Copyright,Standard Access,Rare Books,12W57446P,Partial,3
Cup.400.a.33.,CUP    400 A     33 ,2,"The Water-Babies: a fairy tale for a Land-Baby, etc.","Kingsley, Charles, 1819-1875",1863,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,3
C.19.f.7.,C     19 F      7 ,3,Vergilius. [Edited by A. P. Manutius.] on vellum.,Virgil.,1501,1501,,RR3,Probably out of Copyright,Standard Access,Rare Books,09W10982P,Unknown,3
C.19.f.7.,C     19 F      7 ,3,Vergilius. [Edited by A. P. Manutius.] on vellum.,Virgil.,1501,1501,,RR3,Probably out of Copyright,Standard Access,Rare Books,09W10982P,Partial,3
C.46.b.8.,C     46 B      8 ,3,Il Petrarcha.,"Petrarca, Francesco, 1304-1374",1514,1514,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W40303P,Partial,3
457.f.12.,    457 F     12 ,2,"Atlas Japannensis, being remarkable addresses by way of ...","MONTANUS, Arnoldus.",1670,0,   ,RR1,Probably out of Copyright,Standard Access,Rare Books,,,3
232.g.33.,    232 G     33 ,2,Philosophical Experiments and observations of ... Dr R. ...,"Hooke, Robert,",1726,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,3
C.19.f.7.,C     19 F      7 ,2,Vergilius. [Edited by A. P. Manutius.] on vellum.,Virgil.,1501,0,,RR3,Probably out of Copyright,Standard Access,Rare Books,,Partial,3
C.T.192.(5.),CT    192 (      5 ),2,Sketch of the Analytical Engine invented by Charles Babbage,"MENABREA, Luigi Federico, Count.",1843,1843,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W33847P,Partial,3
C.T.192.(5.),CT    192 (      5 ),2,Sketch of the Analytical Engine invented by Charles Babbage,"MENABREA, Luigi Federico, Count.",1843,1843,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W33847P,Unknown,3
C.T.192.(5.),CT    192 (      5 ),2,Sketch of the Analytical Engine invented by Charles Babbage,"MENABREA, Luigi Federico, Count.",1843,1843,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W37454P,Partial,3
C.T.192.(5.),CT    192 (      5 ),2,Sketch of the Analytical Engine invented by Charles Babbage,"MENABREA, Luigi Federico, Count.",1843,1843,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W37454P,Unknown,3
239.c.41.(2.),    239 C     41 (      2 ),2,Stanze trasmutate del Ariosto [in imitation of the Orlando,"Ariosto, Lodovico, 1474-1533.",1545,1545,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W47213P,,3
C.46.b.8.,C     46 B      8 ,3,Il Petrarcha.,"Petrarca, Francesco, 1304-1374",1514,1514,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W08855P,Partial,3
238.l.24.,    238 L     24 ,2,"Roxana. Tragœdia [in five acts and in verse, written by W.",,1632,1632,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W53449P,,3
C.46.b.8.,C     46 B      8 ,3,Il Petrarcha.,"Petrarca, Francesco, 1304-1374",1514,1514,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W01689P,Partial,3
228.f.8.,    228 F      8 ,2,"Minutes of a Court Martial, holden on board his Majesty's s","GAMBIER, James, Baron Gambier.",1809,1809,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W05542P,,3
C.70.f.3.,C     70 F      3 ,2,"The Dance of Life, a poem, by the author of “Doctor Synta",,1817,1817,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W11043P,Unknown,3
232.g.33.,    232 G     33 ,2,Philosophical Experiments and observations of ... Dr R. ...,"Hooke, Robert, 1635-1703.",1726,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,3
C.116.a.45.,C    116 A     45 ,2,"Nancy Dawson's Cabinet of Choice Songs, being a collection","Dawson, Nancy.",1842,1842,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W17009P,Partial,3
Cup.21.g.44/48,CUP     21 G     44 /     48 ,2,Die Martis 1 Junii 1641. Resolved upon the question: tha...,England and Wales.,1641,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,3
C.19.f.7.,C     19 F      7 ,2,Vergilius. [Edited by A. P. Manutius.] on vellum.,"VIRGILIUS MARO, Publius.",1501,0,,RR3,Probably out of Copyright,Standard Access,Rare Books,,Partial,3
231.a.39.,    231 A     39 ,2,[A fruteful and pleasaunt worke of the beste state of a pub,,1556,1556,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W61553P,Partial,3
231.a.39.,    231 A     39 ,2,[A fruteful and pleasaunt worke of the beste state of a pub,,1556,1556,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W61553P,Unknown,3
231.a.39.,    231 A     39 ,2,[A fruteful and pleasaunt worke of the beste state of a pub,,1556,1556,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W08386P,Partial,3
231.a.39.,    231 A     39 ,2,[A fruteful and pleasaunt worke of the beste state of a pub,,1556,1556,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W08386P,Unknown,3
P.C.31.a.27.,PC     31 A     27 ,2,"La Nouvelle Sapho, ou Histoire de la secte anandryne. Publi",,1793,1793,,RR3,Probably out of Copyright,Standard Access,Rare Books,09W08575P,Full,3
P.C.31.a.27.,PC     31 A     27 ,2,"La Nouvelle Sapho, ou Histoire de la secte anandryne. Publi",,1793,1793,,RR3,Probably out of Copyright,Standard Access,Rare Books,09W08575P,Partial,3
C.70.f.8.,C     70 F      8 ,2,A Father's Memoirs of his Child (Thomas W. Malkin). [With a,"MALKIN, Benjamin Heath, LL.D.",1806,1806,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,3
C.70.f.8.,C     70 F      8 ,2,A Father's Memoirs of his Child (Thomas W. Malkin). [With a,"MALKIN, Benjamin Heath, LL.D.",1806,1806,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W05178P,,3
IB.26900.,IB  26900 ,2,Xenophontis opera in hoc uolumine impressa. Xenophon de Ven,Xenophon.,1500,1500,,RR1,Probably out of Copyright,Standard Access,Rare Books,10M05754P,,3
C.56.c.2.,C     56 C      2 ,2,The Man in the Moone: or a discourse of a voyage thither by,"GONSALES, Domingo.",1638,1638,,RR1,Probably out of Copyright,Standard Access,Rare Books,07W13334P,,3
C.19.f.7.,C     19 F      7 ,2,Vergilius. [Edited by A. P. Manutius.] on vellum.,"VIRGILIUS MARO, Publius.",1501,0,,RR3,Probably out of Copyright,Standard Access,Rare Books,,Unknown,3
Cup.21.g.44/48,CUP     21 G     44 /     48 ,2,Die Martis 1 Junii 1641. Resolved upon the question: tha...,England and Wales.,1641,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,14M02660P,,3
C.116.a.45.,C    116 A     45 ,2,"Nancy Dawson's Cabinet of Choice Songs, being a collection","Dawson, Nancy.",1842,1842,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,3
228.f.8.,    228 F      8 ,2,"Minutes of a Court Martial, holden on board his Majesty's s","GAMBIER, James, Baron Gambier.",1809,1809,,RR1,Probably out of Copyright,Standard Access,Rare Books,07W12880P,,3
IC.49187.,IC  49187 ,1,Begin. [fol. 2 recto:] Sententia beati Augustini episcopi e,"Augustine, Saint, Bishop of Hippo",1488,1488,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W07233P,Full,2
IC.26142.,IC  26142 ,1,Begin. [fol. 2 recto:] Singularia domini Lodo. pontani de u,"PONTANUS, Ludovicus.",1477,1477,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IC.29186.,IC  29186 ,1,Begin. [fol. a 1 recto:] Incipit tractatus defensoriu? iur,,1499,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
K.T.C.28.b.20.,KTC     28 B     20 ,2,Great Expectations. By Charles Dickens. [Twenty-one engr...,"PAILTHORPE, Frederick William.",1885,0,,RR1,Possibly out of Copyright,Standard Access,Rare Books,,,2
IC.29360.,IC  29360 ,1,Begin. [fol. 2 recto:] Inclyto . Atque . Gloriosissimo . Fe,"SILVATICUS, Matthæus.",1474,1474,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W10777P,Partial,2
J/8563.i.24,J/   8563 I     24 ,2,"A Selection of Photographs of Stars, Star Clusters and Nebu","ROBERTS, Isaac, D.Sc.",1893,1893,,RR1,Possibly out of Copyright,Standard Access,Rare Books,09W09787P,,2
IC.26323.,IC  26323 ,1,Begin. [fol. 1 recto:] Matthæi barlasine legum doctoris Me,"BARLASINA, Matthaeus.",1477,1477,,RR1,Probably out of Copyright,Standard Access,Rare Books,10M05763P,,2
IC.26345.,IC  26345 ,1,"Begin. [sig. a 2 recto:] iN nomine domini Jesu Christi, etc","Justinian I, Emperor of the East, 483?-565 Digesta",1482,1482,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IX.Germ.2.,IXGERM      2 ,1,Begin. [fol. 1 verso:] Das Register u_ber das buch genant,,1508,1508,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W28049P,,2
IC.49402.,IC  49402 ,1,Begin. [fol. 1 recto: Cy commence Iehan bocace de Certald s,"Boccaccio, Giovanni, 1313-1375",1476,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IC.26349.,IC  26349 ,1,Begin. [sig. a 2 recto:] In noi_e domini nostri Jesu chris,"Justinian I, Emperor of the East, 483?-565 Digesta",1482,1482,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
J/10025.f.8,J/  10025 F      8 ,1,A View of the Commodore's [George Anson] Tent at the Isl...,,1748,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
K.T.C.20.b.2.,KTC     20 B      2 ,1,Ancient Topography of London; containing not only views ...,"Smith, John Thomas,",1815,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W115838P,Partial,2
IC.26639-40.,IC  26639 -     40 ,1,"Begin. [fol. 2 recto:] rVbrica. Ista habet_ diuersimode, e",,1490,1490,,RR1,Probably out of Copyright,Standard Access,Rare Books,10M05763P,,2
IC.29844.,IC  29844 ,1,Begin. [fol.1 recto:] [B]Onoru_ honorabilium notitiam op...,Aristotle.,1472,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IX.Eng.283.(1.),IXENG    283 (      1 ),1,"Of the Imitation of Christ ... Now newlie corrected, transl",,1614,1614,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
"IC.26655,56.",IC  26655      56 ,1,"Begin. [vol. 1. fol. 2 recto:] dOmini ut scitis, etc. [fol.",,1491,1491,,RR1,Probably out of Copyright,Standard Access,Rare Books,10M05763P,,2
IC.26422.,IC  26422 ,1,Begin. [fol. a 1 recto:] In noi_e dn_i i_hu xp_i. Im,"Justinian I, Emperor of the East, 483?-565 Digesta",1478,1478,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IC.37128.,IC  37128 ,1,"Begin. [fol. 2, preceded by a table on the verso of fol. 1:","Emperors (ROME). Justinian I., Emperor of the East",1486,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IC.26354.,IC  26354 ,1,"[Begin. [Sig. a ii., preceded by the prefatory epistle of t",,1483,1483,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
I.C.26760.a.,IC  26760 A,1,.Singularis practica conspicui domini Ioannis Petri de ferr,"FERRARIIS, Joannes Petrus de.",1496,1496,,RR1,Probably out of Copyright,Standard Access,Rare Books,10M05763P,,2
IX.Germ.37.(2.),IXGERM     37 (      2 ),1,Geistliches Blumen-Ga_rtlein inniger Seelen; oder kurtze S,"ST., G. T.",1745,1745,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W09688P,Full,2
IX.Germ.37.(2.),IXGERM     37 (      2 ),1,Geistliches Blumen-Ga_rtlein inniger Seelen; oder kurtze S,"ST., G. T.",1745,1745,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W09688P,Partial,2
IX.Germ.37.(2.),IXGERM     37 (      2 ),1,Geistliches Blumen-Ga_rtlein inniger Seelen; oder kurtze...,"ST., G. T.",1745,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W180412P,Full,2
IX.Eng.41.,IXENG     41 ,1,"The Christians Pattern, or the following of Christ. [The...",,1642,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IX.Germ.37.(2.),IXGERM     37 (      2 ),1,Geistliches Blumen-Ga_rtlein inniger Seelen; oder kurtze...,"ST., G. T.",1745,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W180412P,Partial,2
J/7955.e.11,J/   7955 E     11 ,1,"Tallis's History and Description of the Crystal Palace, and","TALLIS, John.",1852,1852,,RR1,Probably out of Copyright,Standard Access,Rare Books,12M02902P,,2
I.C.40023.,IC  40023 ,1,Le premier (second) volume de orose. [Translated by Claude,"Orosius, Paulus.",1491,1491,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W46024P,Partial,2
IC.37172.,IC  37172 ,1,"Begin. [fol. 4 recto, preceded by three leaves containing p",,1476,1476,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W69424P,,2
IC.41148.,IC  41148 ,1,[Cy commence Ouide de Salmone_n son liure jntitule Metamor,"Ovid, 43 B.C.-17 or 18 A.D.",1493,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Unknown,2
I.C.37154.,IC  37154 ,1,Begin. Incipit prohemiu_ in quo divine laudes annotat_ ,,1475,1475,,RR1,Probably out of Copyright,Standard Access,Rare Books,11W40702P,,2
IX.Eng.65.,IXENG     65 ,1,"[Of the Imitation of Christ. Three, both for wisdome, and g",,1585,1585,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W07847P,Unknown,2
IC.41161.,IC  41161 ,1,Le premier volume (le Tiers volume) de la_celot du lac n...,,1494,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IC.26799.,IC  26799 ,1,[Sole_nis _ ellegans disputatio in materia legittimation,"GARATIS, Martinus de.",1495,1495,,RR1,Probably out of Copyright,Standard Access,Rare Books,10M05763P,,2
K.T.C.37.b.7.,KTC     37 B      7 ,3,A Book of Fifty Drawings ... With an iconography by Ayme...,"Beardsley, Aubrey, 1872-1898.",1897,0,,RR1,Possibly out of Copyright,Standard Access,Rare Books,,Partial,2
IC.41148.,IC  41148 ,1,[Cy commence Ouide de Salmone_n son liure jntitule Metamor,"Ovid, 43 B.C.-17 or 18 A.D.",1493,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
IC.43967.,IC  43967 ,1,Missale secundum vsum insignis eccli_e Sa_. [With woodcu...,,1500,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,14M02653P,,2
IC.31426.,IC  31426 ,1,Begin. [fol. 2 recto:] De iure emphiteotico _Rica. [fol.,"MAINO, Jason de.",1484,1484,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W15413P,Partial,2
J/7955.e.11,J/   7955 E     11 ,1,"Tallis's History and Description of the Crystal Palace, ...","TALLIS, John.",1852,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W164170P,,2
IC.26814.,IC  26814 ,1,Begin. [pt. 1. fol. 2 recto:] Accutissimi. [sic] vtrius_,"BARBATIA, Andreas.",1489,1489,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IX.Eng.91.(1.),IXENG     91 (      1 ),1,"Of the Imitation of Christ. Three, both for wisdome, and go",,1580,1580,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
IX.Eng.162.,IXENG    162 ,1,"The Imitation or following of Christ, and the contemning...",,1568,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,14M02656P,,2
P.P.1668.,PP   1668 ,1,The British architect :,,1874,1881,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W20194P,Unknown,2
K.T.C.37.b.7.,KTC     37 B      7 ,3,A Book of Fifty Drawings ... With an iconography by Ayme...,"Beardsley, Aubrey,",1897,0,,RR1,Possibly out of Copyright,Standard Access,Rare Books,,Partial,2
P.P.6004.glk.,PP   6004 GLK,2,The Strand magazine :,,1891,1894,,RR1,Possibly out of Copyright,Standard Access,Rare Books,,Partial,2
P.P.6004.glk.,PP   6004 GLK,2,The Strand magazine :,,1891,1891,,RR1,Possibly out of Copyright,Standard Access,Rare Books,,Partial,2
P.P.6004.glk.,PP   6004 GLK,2,The Strand magazine :,,1891,1901,,RR1,Possibly out of Copyright,Standard Access,Rare Books,,Partial,2
P.P.6004.glk.,PP   6004 GLK,3,The Strand magazine :,,1891,1914,,RR1,Possibly out of Copyright,Standard Access,Rare Books,,Partial,2
P.P.6004.glk.,PP   6004 GLK,2,The Strand magazine :,,1891,1891,,RR1,Possibly out of Copyright,Standard Access,Rare Books,10W20960P,Partial,2
P.P.6004.glk.,PP   6004 GLK,3,The Strand magazine :,,1891,1897,,RR1,Possibly out of Copyright,Standard Access,Rare Books,,Partial,2
P.P.5273.c.,PP   5273 C,1,Fun.,,1861,1882,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W124140P,Partial,2
P.P.5273.c.,PP   5273 C,1,Fun.,,1861,1882,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W124140P,Unknown,2
P.P.5273.c.,PP   5273 C,1,Fun.,,1861,1868,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W171155P,Partial,2
P.P.5273.c.,PP   5273 C,1,Fun.,,1861,1868,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W171155P,Unknown,2
P.P.5273.c.,PP   5273 C,1,Fun.,,1861,1892,,RR1,Probably out of Copyright,Standard Access,Rare Books,13W75979P,Partial,2
P.P.5273.c.,PP   5273 C,1,Fun.,,1861,1892,,RR1,Probably out of Copyright,Standard Access,Rare Books,13W75979P,Unknown,2
P.P.5270.c.,PP   5270 C,1,"Judy, or the London Serio-Comic Journal. Vol. 1. [-80]. ...",,1867,1883,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
P.P.5273.c.,PP   5273 C,1,Fun.,,1861,1894,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W124140P,Unknown,2
P.P.5273.c.,PP   5273 C,1,Fun.,,1861,1894,,RR1,Probably out of Copyright,Standard Access,Rare Books,4W124140P,Partial,2
P.P.5732.e,PP   5732 E,1,Magazine of curiosity and wonder :,,1835,1836,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W189059P,,2
P.P.5681.,PP   5681 ,1,"The Mirror of Literature, Amusement and Instruction, etc...",,1823,1839,,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
P.P.5659.,PP   5659 ,1,The Beauties of all the Magazines selected. [Edited by G...,,1762,1762,1,RR1,Probably out of Copyright,Standard Access,Rare Books,4W125246P,Partial,2
P.P.5459.z.,PP   5459 Z,1,The European Magazine and London Review.,,1782,1825,87,RR1,Probably out of Copyright,Standard Access,Rare Books,,Partial,2
P.P.5280.,PP   5280 ,1,"The North Georgia Gazette, and Winter Chronicle. [Edited...",,1821,1821,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
P.P.5276.(3.),PP   5276 (      3 ),1,Punch's almanack.,,1842,1850,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W163529P,Partial,2
T.89*.(10.),T     89 *(     10 ),1,[Su_ma de notas copiosas Muy sustanciales _ compendiosas...,"Di_az de Valdepen_as, Hernando.",1553,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W176295P,,2
T.87.(5.),T     87 (      5 ),1,Mr. Thelwall's Introductory Discourse on the nature and obj,"Thelwall, John, 1764-1834.",1805,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
T.71.(5.),T     71 (      5 ),1,Cautions against the immoderate use of snuff. Founded on...,"Hill, John,",1761,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
T.60.(2.),T     60 (      2 ),1,"Essays on the Puerperal Fever, and on puerperal convulsions","DENMAN, Thomas, M.D.",1768,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
T.40*.(16.),T     40 *(     16 ),1,Elogio storico per onorare la memoria dell'eminentissimo si,"BRANCADORO, Cesare, Cardinal.",1787,1787,,RR1,Probably out of Copyright,Standard Access,Rare Books,12W58388P,Full,2
T.35*.(13.),T     35 *(     13 ),1,La Cerere. Componimento per musica da cantarsi nel giorno n,,1740,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,08W06141P,,2
T.27*.(12.),T     27 *(     12 ),1,"Instruction, in mathematical proportions and construction,","WAMPE, afterwards WAMPEN, Heinrich Friedrich.",1837,1837,,RR1,Probably out of Copyright,Standard Access,Rare Books,09W08298P,,2
T.22*.(53.),T     22 *(     53 ),1,"Villancicos, que se han de cantar en la capilla real ......",,1682,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,5W147319P,,2
T.22*.(45.),T     22 *(     45 ),1,Carolo Austriaco Secundo Hispaniarum Regi. ... Sanzius hos,"SANZ, Gaspar.",1677,1677,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W22981P,Full,2
T.16.(7.),T     16 (      7 ),1,"Coade's Gallery, or Exhibitions in Artifical Stone, Westmin","COADE, Eleanor.",1799,1799,,RR1,Probably out of Copyright,Standard Access,Rare Books,07W12531P,,2
T.3*.(36.),T      3 *(     36 ),1,The last speech of E. F. at the time of his execution at Ty,"FITZHARRIS, Edward.",1681,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
RB.37.c.40(57),RB     37 C     40 (     57 ),1,Uniuersis sancte matris ecclesie filiis,Order of the Holy Sepulchre,1522,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,14M02654P,,2
RB.31.c.761,RB     31 C    761 ,1,The history and topographical survey of the county of Ke...,"Hasted, Edward,",1778,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
RB.31.c.740,RB     31 C    740 ,1,Index of places to Dugdale's Warwickshire. 2nd edition /,,1844,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
RB.31.c.649,RB     31 C    649 ,1,In South Wales. Particulars of the mineral freehold estate,"Robins, George Henry, 1778-1847",1837,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
RB.31.c.551,RB     31 C    551 ,1,"A treatise on fish and fish-ponds,","North, Roger, 1651-1734",1825,1825,,RR1,Probably out of Copyright,Standard Access,Rare Books,,,2
RB.31.c.503(1),RB     31 C    503 (      1 ),1,"A Voyage to the South Sea, undertaken by command of His ...","Bligh, William,",1792,0,,RR1,Probably out of Copyright,Standard Access,Rare Books,6W186557P,Partial,2
RB.31.c.411.(1.),RB     31 C    411 (      1 ),1,"[On the Use of the Improved Papier Mache_ in Furniture, in","BIELEFELD, Charles Frederick.",1850,1850,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W16430P,,2
RB.31.c.409.,RB     31 C    409 ,1,"[On the Use of the Improved Papier Mache_ in Furniture, in","BIELEFELD, Charles Frederick.",1840,1840,,RR1,Probably out of Copyright,Standard Access,Rare Books,10W16430P,Partial,2
